id,buy_price,sell_price,mean_profit
0,70,160,0.0
0,70,165,0.0
0,70,170,0.0
0,70,175,0.0
0,70,180,0.0
0,70,185,0.0
0,70,190,0.0
0,70,195,0.0
0,75,100,138.03469276967263
0,75,105,125.35801077905441
0,75,110,132.73780967388032
0,75,115,139.42538154821835
0,75,120,113.42009638379703
0,75,125,111.47399497367095
0,75,130,113.69164068332624
0,75,135,117.65987275833976
0,75,140,121.03422540504381
0,75,145,0.0
0,75,150,0.0
0,75,155,0.0
0,75,160,0.0
0,75,165,0.0
0,75,170,0.0
0,75,175,0.0
0,75,180,0.0
0,75,185,0.0
0,75,190,0.0
0,75,195,0.0
0,80,100,127.0160962054999
0,80,105,137.09904631765733
0,80,110,127.85385951365893
0,80,115,136.02242116567706
0,80,120,141.1694454348841
0,80,125,112.18577351647897
0,80,130,114.66691528990413
0,80,135,117.27627186146759
0,80,140,121.25910866160939
0,80,145,0.0
0,80,150,0.0
0,80,155,0.0
0,80,160,0.0
0,80,165,0.0
0,80,170,0.0
0,80,175,0.0
0,80,180,0.0
0,80,185,0.0
0,80,190,0.0
0,80,195,0.0
0,85,100,120.27633344252135
0,85,105,118.12641091298306
0,85,110,123.54791048546087
0,85,115,131.32613022563834
0,85,120,138.05654522763982
0,85,125,111.35350240324337
0,85,130,113.65793306821185
0,85,135,117.22675941331603
0,85,140,121.39838831660862
0,85,145,0.0
0,85,150,0.0
0,85,155,0.0
0,85,160,0.0
0,85,165,0.0
0,85,170,0.0
0,85,175,0.0
0,85,180,0.0
0,85,185,0.0
0,85,190,0.0
0,85,195,0.0
0,90,100,111.47864798020382
0,90,105,121.52224394696685
0,90,110,119.35386919043924
0,90,115,127.20442749381628
0,90,120,133.91332374430576
0,90,125,117.03511187665708
0,90,130,114.1108716667558
0,90,135,117.79805275211368
0,90,140,121.46387540342667
0,90,145,0.0
0,90,150,0.0
0,90,155,0.0
0,90,160,0.0
0,90,165,0.0
0,90,170,0.0
0,90,175,0.0
0,90,180,0.0
0,90,185,0.0
0,90,190,0.0
0,90,195,0.0
0,95,100,106.58727983911055
0,95,105,113.71853580693944
0,95,110,119.0825537308004
0,95,115,122.34822429061694
0,95,120,129.56280216332016
0,95,125,113.00828806293042
0,95,130,115.02780752664853
0,95,135,117.27734199633345
0,95,140,120.57545366886124
0,95,145,0.0
0,95,150,0.0
0,95,155,0.0
0,95,160,0.0
0,95,165,0.0
0,95,170,0.0
0,95,175,0.0
0,95,180,0.0
0,95,185,0.0
0,95,190,0.0
0,95,195,0.0
1,5,100,194.60491754454335
1,5,105,203.10142586331628
1,5,110,112.25635662163441
1,5,115,114.94719049084557
1,5,120,119.03481839587121
1,5,125,122.96706751805857
1,5,130,127.8208166721501
1,5,135,132.18210211697664
1,5,140,136.34291205346756
1,5,145,0.0
1,5,150,0.0
1,5,155,0.0
1,5,160,0.0
1,5,165,0.0
1,5,170,0.0
1,5,175,0.0
1,5,180,0.0
1,5,185,0.0
1,5,190,0.0
1,5,195,0.0
1,10,100,187.38559493553424
1,10,105,195.537066123309
1,10,110,116.54497050477164
1,10,115,111.75176700629169
1,10,120,116.48174996666314
1,10,125,120.39382091032283
1,10,130,124.3864371401927
1,10,135,128.35265839395043
1,10,140,132.13533194928726
1,10,145,0.0
1,10,150,0.0
1,10,155,0.0
1,10,160,0.0
1,10,165,0.0
1,10,170,0.0
1,10,175,0.0
1,10,180,0.0
1,10,185,0.0
1,10,190,0.0
1,10,195,0.0
1,15,100,176.94078461719005
1,15,105,185.74507006357766
1,15,110,194.96356712309228
1,15,115,110.58134614337624
1,15,120,112.00062703642115
1,15,125,114.96492109263846
1,15,130,119.63416217274334
1,15,135,123.2042057612619
1,15,140,127.00985440854032
1,15,145,0.0
1,15,150,0.0
1,15,155,0.0
1,15,160,0.0
1,15,165,0.0
1,15,170,0.0
1,15,175,0.0
1,15,180,0.0
1,15,185,0.0
1,15,190,0.0
1,15,195,0.0
1,20,100,168.33887754309166
1,20,105,176.44061413571063
1,20,110,185.27659727406316
1,20,115,114.88919667106784
1,20,120,106.92244236492178
1,20,125,110.68358766137125
1,20,130,114.48775185296665
1,20,135,118.16999819097933
1,20,140,121.73217785161788
1,20,145,0.0
1,20,150,0.0
1,20,155,0.0
1,20,160,0.0
1,20,165,0.0
1,20,170,0.0
1,20,175,0.0
1,20,180,0.0
1,20,185,0.0
1,20,190,0.0
1,20,195,0.0
1,25,100,159.25715920290776
1,25,105,167.22853561993094
1,25,110,175.60880248620134
1,25,115,184.04285419733844
1,25,120,103.28804950024514
1,25,125,105.95955546049535
1,25,130,109.64821549775183
1,25,135,113.56327951613576
1,25,140,117.54210632850697
1,25,145,120.96792876790285
1,25,150,0.0
1,25,155,0.0
1,25,160,0.0
1,25,165,0.0
1,25,170,0.0
1,25,175,0.0
1,25,180,0.0
1,25,185,0.0
1,25,190,0.0
1,25,195,0.0
1,30,100,150.52621233451038
1,30,105,158.79934603189042
1,30,110,166.8693626660742
1,30,115,175.15223261973318
1,30,120,182.9052649205512
1,30,125,100.8672783109204
1,30,130,105.27025431235415
1,30,135,108.50742804908344
1,30,140,112.44987419353728
1,30,145,116.03322394964039
1,30,150,0.0
1,30,155,0.0
1,30,160,0.0
1,30,165,0.0
1,30,170,0.0
1,30,175,0.0
1,30,180,0.0
1,30,185,0.0
1,30,190,0.0
1,30,195,0.0
1,35,100,146.26514694399364
1,35,105,153.84183908910177
1,35,110,161.47303361128445
1,35,115,170.11283731626426
1,35,120,177.88022538287208
1,35,125,102.48197444069598
1,35,130,104.46558587879917
1,35,135,107.86618462834096
1,35,140,111.56605880329799
1,35,145,115.0998240407485
1,35,150,0.0
1,35,155,0.0
1,35,160,0.0
1,35,165,0.0
1,35,170,0.0
1,35,175,0.0
1,35,180,0.0
1,35,185,0.0
1,35,190,0.0
1,35,195,0.0
1,40,100,141.07646887307556
1,40,105,149.46182271932284
1,40,110,157.27908593799435
1,40,115,164.67055242188945
1,40,120,173.67008526187522
1,40,125,103.24775138767922
1,40,130,104.44253681965714
1,40,135,108.02998404999589
1,40,140,111.99861808391867
1,40,145,115.9081821556675
1,40,150,0.0
1,40,155,0.0
1,40,160,0.0
1,40,165,0.0
1,40,170,0.0
1,40,175,0.0
1,40,180,0.0
1,40,185,0.0
1,40,190,0.0
1,40,195,0.0
1,45,100,138.34758689786372
1,45,105,145.11824485615045
1,45,110,152.20404804855133
1,45,115,160.85014600084008
1,45,120,167.56191197840306
1,45,125,106.58603745214987
1,45,130,104.58911159365542
1,45,135,108.16938202247408
1,45,140,111.81453259959775
1,45,145,114.43619536951515
1,45,150,0.0
1,45,155,0.0
1,45,160,0.0
1,45,165,0.0
1,45,170,0.0
1,45,175,0.0
1,45,180,0.0
1,45,185,0.0
1,45,190,0.0
1,45,195,0.0
1,50,100,150.51534216753095
1,50,105,140.0188791751331
1,50,110,147.72383638511258
1,50,115,155.73414789466563
1,50,120,163.4711414942314
1,50,125,105.39676331288729
1,50,130,104.93485311508
1,50,135,108.61883790871691
1,50,140,111.94473936709215
1,50,145,116.03755907775466
1,50,150,0.0
1,50,155,0.0
1,50,160,0.0
1,50,165,0.0
1,50,170,0.0
1,50,175,0.0
1,50,180,0.0
1,50,185,0.0
1,50,190,0.0
1,50,195,0.0
1,55,100,130.70640025444652
1,55,105,137.16917373024523
1,55,110,143.41617744876993
1,55,115,151.12092972658934
1,55,120,158.7448702011019
1,55,125,105.05012955142445
1,55,130,104.54051916085507
1,55,135,108.37755557796625
1,55,140,112.22143446259918
1,55,145,112.04328234366545
1,55,150,0.0
1,55,155,0.0
1,55,160,0.0
1,55,165,0.0
1,55,170,0.0
1,55,175,0.0
1,55,180,0.0
1,55,185,0.0
1,55,190,0.0
1,55,195,0.0
1,60,100,156.9322644125936
1,60,105,135.113832323389
1,60,110,138.94617156937443
1,60,115,145.88962170868186
1,60,120,154.60984572831688
1,60,125,108.29004945958775
1,60,130,104.60944581793083
1,60,135,109.15543288039257
1,60,140,111.62820692699188
1,60,145,114.58305268364161
1,60,150,0.0
1,60,155,0.0
1,60,160,0.0
1,60,165,0.0
1,60,170,0.0
1,60,175,0.0
1,60,180,0.0
1,60,185,0.0
1,60,190,0.0
1,60,195,0.0
1,65,100,146.65567887498634
1,65,105,128.86509869653358
1,65,110,133.00488215695043
1,65,115,141.9387622175213
1,65,120,149.0194637711166
1,65,125,154.77215249929452
1,65,130,105.8286654295812
1,65,135,108.3538396244837
1,65,140,112.03393257259441
1,65,145,115.75851295283402
1,65,150,0.0
1,65,155,0.0
1,65,160,0.0
1,65,165,0.0
1,65,170,0.0
1,65,175,0.0
1,65,180,0.0
1,65,185,0.0
1,65,190,0.0
1,65,195,0.0
1,70,100,139.9503370748301
1,70,105,127.71740362049997
1,70,110,129.55056594499865
1,70,115,137.46905635864044
1,70,120,144.76691284583336
1,70,125,151.43343275514525
1,70,130,106.0151477883862
1,70,135,108.5673851226329
1,70,140,111.98813208825808
1,70,145,113.70392162105675
1,70,150,0.0
1,70,155,0.0
1,70,160,0.0
1,70,165,0.0
1,70,170,0.0
1,70,175,0.0
1,70,180,0.0
1,70,185,0.0
1,70,190,0.0
1,70,195,0.0
1,75,100,130.76557367650184
1,75,105,132.24943759766262
1,75,110,126.22037724992877
1,75,115,131.9775699262989
1,75,120,140.28850639580577
1,75,125,147.9801216662074
1,75,130,106.89229969850216
1,75,135,108.55361153143761
1,75,140,111.94288379709496
1,75,145,114.94193695108947
1,75,150,0.0
1,75,155,0.0
1,75,160,0.0
1,75,165,0.0
1,75,170,0.0
1,75,175,0.0
1,75,180,0.0
1,75,185,0.0
1,75,190,0.0
1,75,195,0.0
1,80,100,122.38611631408374
1,80,105,132.30688930683618
1,80,110,125.65809921864643
1,80,115,129.39524418838087
1,80,120,135.8562665119027
1,80,125,142.63658930588167
1,80,130,108.48033831872205
1,80,135,108.14726781046954
1,80,140,112.29584291396594
1,80,145,114.6401469555652
1,80,150,0.0
1,80,155,0.0
1,80,160,0.0
1,80,165,0.0
1,80,170,0.0
1,80,175,0.0
1,80,180,0.0
1,80,185,0.0
1,80,190,0.0
1,80,195,0.0
1,85,100,115.32781918626469
1,85,105,124.27986947616387
1,85,110,130.92349369653448
1,85,115,124.58015284830462
1,85,120,131.20574885956228
1,85,125,137.96072809267162
1,85,130,107.69911512669876
1,85,135,108.21832078394287
1,85,140,112.13691342144101
1,85,145,114.97691304256679
1,85,150,0.0
1,85,155,0.0
1,85,160,0.0
1,85,165,0.0
1,85,170,0.0
1,85,175,0.0
1,85,180,0.0
1,85,185,0.0
1,85,190,0.0
1,85,195,0.0
1,90,100,109.2094514645534
1,90,105,115.89460879787858
1,90,110,125.58713524633802
1,90,115,119.65875554167076
1,90,120,126.90448287280296
1,90,125,135.4541305371087
1,90,130,107.71123300468852
1,90,135,108.58171700251238
1,90,140,111.87330427581804
1,90,145,115.67748534783235
1,90,150,0.0
1,90,155,0.0
1,90,160,0.0
1,90,165,0.0
1,90,170,0.0
1,90,175,0.0
1,90,180,0.0
1,90,185,0.0
1,90,190,0.0
1,90,195,0.0
1,95,100,100.51282181568563
1,95,105,108.70983204808358
1,95,110,118.01966405334363
1,95,115,114.75774276804063
1,95,120,123.0041431966078
1,95,125,129.1416935452803
1,95,130,108.73848564689482
1,95,135,109.0640222710935
1,95,140,111.96934824171032
1,95,145,116.07474625121263
1,95,150,0.0
1,95,155,0.0
1,95,160,0.0
1,95,165,0.0
1,95,170,0.0
1,95,175,0.0
1,95,180,0.0
1,95,185,0.0
1,95,190,0.0
1,95,195,0.0
2,5,100,194.7767552944624
2,5,105,203.94376924662987
2,5,110,212.29051776057375
2,5,115,115.81128203262432
2,5,120,119.9048975504334
2,5,125,123.50628135418357
2,5,130,128.03911717084856
2,5,135,132.47599380749594
2,5,140,136.80039166483988
2,5,145,140.58067185682998
2,5,150,0.0
2,5,155,0.0
2,5,160,0.0
2,5,165,0.0
2,5,170,0.0
2,5,175,0.0
2,5,180,0.0
2,5,185,0.0
2,5,190,0.0
2,5,195,0.0
2,10,100,186.48710524130416
2,10,105,195.77027190599102
2,10,110,203.58241664451302
2,10,115,114.09751433838336
2,10,120,117.27438017419897
2,10,125,121.13032533234028
2,10,130,124.47747209632907
2,10,135,128.38563946941898
2,10,140,132.59566342454335
2,10,145,136.29264650828603
2,10,150,0.0
2,10,155,0.0
2,10,160,0.0
2,10,165,0.0
2,10,170,0.0
2,10,175,0.0
2,10,180,0.0
2,10,185,0.0
2,10,190,0.0
2,10,195,0.0
2,15,100,178.07319363815233
2,15,105,186.48794022415456
2,15,110,195.27115803279756
2,15,115,109.30544608786033
2,15,120,113.43527442198729
2,15,125,115.94827409721366
2,15,130,119.8969338654054
2,15,135,123.4112765234724
2,15,140,127.81266057414811
2,15,145,131.14922334606564
2,15,150,0.0
2,15,155,0.0
2,15,160,0.0
2,15,165,0.0
2,15,170,0.0
2,15,175,0.0
2,15,180,0.0
2,15,185,0.0
2,15,190,0.0
2,15,195,0.0
2,20,100,168.52308724939837
2,20,105,176.66984442648672
2,20,110,186.10566788396613
2,20,115,194.88592834782975
2,20,120,109.30676395091619
2,20,125,111.50562098336036
2,20,130,115.59006927906833
2,20,135,119.20346475572435
2,20,140,123.02851476903743
2,20,145,126.67673177659475
2,20,150,0.0
2,20,155,0.0
2,20,160,0.0
2,20,165,0.0
2,20,170,0.0
2,20,175,0.0
2,20,180,0.0
2,20,185,0.0
2,20,190,0.0
2,20,195,0.0
2,25,100,159.32101352289635
2,25,105,167.61229060217312
2,25,110,176.94782111143923
2,25,115,185.47942112241583
2,25,120,113.21555558214261
2,25,125,107.2332697227358
2,25,130,110.44058294741365
2,25,135,114.45933378122598
2,25,140,118.0471355797052
2,25,145,121.69495594776745
2,25,150,0.0
2,25,155,0.0
2,25,160,0.0
2,25,165,0.0
2,25,170,0.0
2,25,175,0.0
2,25,180,0.0
2,25,185,0.0
2,25,190,0.0
2,25,195,0.0
2,30,100,150.3004762334008
2,30,105,158.42113602419238
2,30,110,167.52198211293486
2,30,115,175.33978920483912
2,30,120,181.67454269488633
2,30,125,104.61223053553694
2,30,130,106.11311499497407
2,30,135,109.65289244461655
2,30,140,112.96007786077604
2,30,145,117.21053671481516
2,30,150,0.0
2,30,155,0.0
2,30,160,0.0
2,30,165,0.0
2,30,170,0.0
2,30,175,0.0
2,30,180,0.0
2,30,185,0.0
2,30,190,0.0
2,30,195,0.0
2,35,100,141.9474977244197
2,35,105,149.10396650276837
2,35,110,157.8050538389204
2,35,115,167.05747873113427
2,35,120,174.70872202796153
2,35,125,99.0576850160111
2,35,130,102.4030430410587
2,35,135,104.85166471478132
2,35,140,108.01783144040503
2,35,145,111.88104248835602
2,35,150,0.0
2,35,155,0.0
2,35,160,0.0
2,35,165,0.0
2,35,170,0.0
2,35,175,0.0
2,35,180,0.0
2,35,185,0.0
2,35,190,0.0
2,35,195,0.0
2,40,100,184.7333905584706
2,40,105,142.36387246230555
2,40,110,150.0979348843287
2,40,115,157.73015426246837
2,40,120,166.4222497514877
2,40,125,173.10323010839784
2,40,130,98.42489880826435
2,40,135,99.8702629368205
2,40,140,103.22667309674597
2,40,145,107.07865832089112
2,40,150,0.0
2,40,155,0.0
2,40,160,0.0
2,40,165,0.0
2,40,170,0.0
2,40,175,0.0
2,40,180,0.0
2,40,185,0.0
2,40,190,0.0
2,40,195,0.0
2,45,100,176.8045198552777
2,45,105,140.17751167419704
2,45,110,144.21706408157172
2,45,115,152.18103803336436
2,45,120,160.32554729694684
2,45,125,169.1018228776355
2,45,130,112.16921113991094
2,45,135,99.7008618518588
2,45,140,102.95112564749626
2,45,145,106.46295098075294
2,45,150,0.0
2,45,155,0.0
2,45,160,0.0
2,45,165,0.0
2,45,170,0.0
2,45,175,0.0
2,45,180,0.0
2,45,185,0.0
2,45,190,0.0
2,45,195,0.0
2,50,100,167.61589915707566
2,50,105,178.3728264947419
2,50,110,139.3409842399648
2,50,115,148.1730962061627
2,50,120,155.6274528681816
2,50,125,163.65499239496825
2,50,130,97.52023167800053
2,50,135,99.82840375642581
2,50,140,102.72420400474036
2,50,145,106.64636223809153
2,50,150,0.0
2,50,155,0.0
2,50,160,0.0
2,50,165,0.0
2,50,170,0.0
2,50,175,0.0
2,50,180,0.0
2,50,185,0.0
2,50,190,0.0
2,50,195,0.0
2,55,100,159.58266732438136
2,55,105,167.97030633269065
2,55,110,136.30223017074977
2,55,115,143.95324674176752
2,55,120,151.38557656881818
2,55,125,160.3300192421282
2,55,130,103.09952169675483
2,55,135,99.08722114281409
2,55,140,102.99427502645993
2,55,145,106.26121308392763
2,55,150,0.0
2,55,155,0.0
2,55,160,0.0
2,55,165,0.0
2,55,170,0.0
2,55,175,0.0
2,55,180,0.0
2,55,185,0.0
2,55,190,0.0
2,55,195,0.0
2,60,100,151.11596233052825
2,60,105,157.2655729860285
2,60,110,132.6649669138581
2,60,115,138.33706039404905
2,60,120,145.87852561045818
2,60,125,154.48364710532422
2,60,130,162.22593399115078
2,60,135,100.24869566200971
2,60,140,102.76807335677466
2,60,145,106.57325043821407
2,60,150,0.0
2,60,155,0.0
2,60,160,0.0
2,60,165,0.0
2,60,170,0.0
2,60,175,0.0
2,60,180,0.0
2,60,185,0.0
2,60,190,0.0
2,60,195,0.0
2,65,100,141.54885925307676
2,65,105,153.3205871117547
2,65,110,130.65656155410852
2,65,115,134.14161425106954
2,65,120,141.8825628652024
2,65,125,150.78514980374237
2,65,130,151.92653044543033
2,65,135,99.9833495817941
2,65,140,102.7997374895244
2,65,145,106.3847667771889
2,65,150,109.00714593427301
2,65,155,0.0
2,65,160,0.0
2,65,165,0.0
2,65,170,0.0
2,65,175,0.0
2,65,180,0.0
2,65,185,0.0
2,65,190,0.0
2,65,195,0.0
2,70,100,133.0535391759342
2,70,105,144.7130226883354
2,70,110,125.39435056996804
2,70,115,130.10287827151296
2,70,120,137.01511231504216
2,70,125,145.4187887549179
2,70,130,151.58306869239243
2,70,135,100.72401327876673
2,70,140,102.59026778428654
2,70,145,106.2852230173253
2,70,150,107.51900525855459
2,70,155,0.0
2,70,160,0.0
2,70,165,0.0
2,70,170,0.0
2,70,175,0.0
2,70,180,0.0
2,70,185,0.0
2,70,190,0.0
2,70,195,0.0
2,75,100,125.99251847143074
2,75,105,136.24864941812294
2,75,110,145.24653570232803
2,75,115,125.2209714789498
2,75,120,132.46528703664944
2,75,125,140.50112131903367
2,75,130,148.49376340587983
2,75,135,101.51699003893783
2,75,140,102.75255492279084
2,75,145,106.77457552274525
2,75,150,50.25326426974434
2,75,155,0.0
2,75,160,0.0
2,75,165,0.0
2,75,170,0.0
2,75,175,0.0
2,75,180,0.0
2,75,185,0.0
2,75,190,0.0
2,75,195,0.0
2,80,100,118.10110531891891
2,80,105,127.12237538975859
2,80,110,134.84829266368894
2,80,115,124.60945283055273
2,80,120,128.74548259757972
2,80,125,136.16353931572746
2,80,130,143.45192107060717
2,80,135,100.03732220744078
2,80,140,102.7628112080945
2,80,145,106.38754887263002
2,80,150,0.0
2,80,155,0.0
2,80,160,0.0
2,80,165,0.0
2,80,170,0.0
2,80,175,0.0
2,80,180,0.0
2,80,185,0.0
2,80,190,0.0
2,80,195,0.0
2,85,100,115.57501488610602
2,85,105,119.91500358228781
2,85,110,128.4121723822513
2,85,115,122.7602479775367
2,85,120,123.77484539767299
2,85,125,130.97967467852573
2,85,130,139.15783011539926
2,85,135,100.87703427478246
2,85,140,103.16589034099121
2,85,145,106.79657047991749
2,85,150,0.0
2,85,155,0.0
2,85,160,0.0
2,85,165,0.0
2,85,170,0.0
2,85,175,0.0
2,85,180,0.0
2,85,185,0.0
2,85,190,0.0
2,85,195,0.0
2,90,100,104.85917569535854
2,90,105,110.02183796347461
2,90,110,122.17511361632879
2,90,115,131.15353511186453
2,90,120,119.91747344121598
2,90,125,126.9777038012322
2,90,130,134.0336237153617
2,90,135,102.94814664784076
2,90,140,103.06706257063755
2,90,145,106.55895895966415
2,90,150,0.0
2,90,155,0.0
2,90,160,0.0
2,90,165,0.0
2,90,170,0.0
2,90,175,0.0
2,90,180,0.0
2,90,185,0.0
2,90,190,0.0
2,90,195,0.0
2,95,100,95.48216871474995
2,95,105,105.72841738181904
2,95,110,112.8169410300687
2,95,115,122.03973934082
2,95,120,115.70355689108061
2,95,125,123.30827749958064
2,95,130,129.9096069308086
2,95,135,102.3304797085416
2,95,140,103.32754130113472
2,95,145,106.79483285731155
2,95,150,0.0
2,95,155,0.0
2,95,160,0.0
2,95,165,0.0
2,95,170,0.0
2,95,175,0.0
2,95,180,0.0
2,95,185,0.0
2,95,190,0.0
2,95,195,0.0
3,5,100,194.29256151216276
3,5,105,203.17109271707733
3,5,110,211.643748734955
3,5,115,116.76975846888254
3,5,120,121.0738375709264
3,5,125,124.22692593378144
3,5,130,128.11556530813667
3,5,135,132.67440015407692
3,5,140,136.9199578195106
3,5,145,141.07825295387929
3,5,150,0.0
3,5,155,0.0
3,5,160,0.0
3,5,165,0.0
3,5,170,0.0
3,5,175,0.0
3,5,180,0.0
3,5,185,0.0
3,5,190,0.0
3,5,195,0.0
3,10,100,186.52398454049342
3,10,105,196.44197039077756
3,10,110,204.00366285648948
3,10,115,115.43963332958374
3,10,120,117.41746973297187
3,10,125,121.24622746941962
3,10,130,125.21265267805043
3,10,135,128.97411106911972
3,10,140,133.42291541877344
